utc,julian_date_ut,tle_record_index,tle_epoch_utc,tle_age_days,goes18_teme_x_km,goes18_teme_y_km,goes18_teme_z_km,goes18_teme_vx_km_s,goes18_teme_vy_km_s,goes18_teme_vz_km_s,goes18_gcrs_x_km,goes18_gcrs_y_km,goes18_gcrs_z_km,earth_from_goes_x_km,earth_from_goes_y_km,earth_from_goes_z_km,moon_from_goes_x_km,moon_from_goes_y_km,moon_from_goes_z_km,sun_from_goes_x_km,sun_from_goes_y_km,sun_from_goes_z_km
2026-01-01T12:30:00Z,2461042.020833333,36,2026-01-01T14:28:38Z,-0.082392336,-37113.223492525,20016.705379233,-3.224960395,-1.459400736,-2.706069715,0.000276111,-36996.093852433,20232.172456850,89.999909715,36996.093852433,-20232.172456850,-89.999909715,134921.908380936,284120.369088113,166444.588660502,27435966.777619522,-132625740.870327100,-57481944.775518529
2026-01-01T12:35:00Z,2461042.024305556,36,2026-01-01T14:28:38Z,-0.078920114,-37542.128531025,19200.162344922,-3.146124055,-1.399861463,-2.737346037,0.000281461,-37429.737963584,19418.137302152,91.204723900,37429.737963584,-19418.137302152,-91.204723900,135039.948852679,285015.172889770,166476.160428599,27445321.976616971,-132623367.678678945,-57481270.191633925
2026-01-01T12:40:00Z,2461042.027777778,36,2026-01-01T14:28:38Z,-0.075447892,-37953.070627322,18374.432529719,-3.065615918,-1.339652279,-2.767312668,0.000286692,-37845.472911566,18594.811072965,92.366066699,37845.472911566,-18594.811072965,-92.366066699,135140.003541392,285919.033821068,166507.647312527,27454659.162686400,-132620984.701265648,-57480595.350165613
2026-01-01T12:45:00Z,2461042.031250000,36,2026-01-01T14:28:38Z,-0.071975670,-38345.853120807,17539.911006952,-2.983470530,-1.278801984,-2.795955267,0.000291799,-38243.099742643,17762.587692287,93.483386234,38243.099742643,-17762.587692287,-93.483386234,135221.873720265,286831.557889844,166539.049835547,27463978.136843264,-132618592.332017541,-57479920.250564754
2026-01-01T12:50:00Z,2461042.034722222,36,2026-01-01T14:28:38Z,-0.068503448,-38720.288037446,16696.997057387,-2.899723309,-1.217339686,-2.823260125,0.000296781,-38622.428165013,16921.865340977,94.556151603,38622.428165013,-16921.865340977,-94.556151603,135285.369362601,287752.346854513,166570.368503553,27473278.708778072,-132616190.969118983,-57479244.892302081
2026-01-01T12:55:00Z,2461042.038194444,36,2026-01-01T14:28:38Z,-0.065031225,-39076.196179739,15846.093978311,-2.814410527,-1.155294786,-2.849214176,0.000301635,-38983.276639876,16073.046267392,95.583853122,38983.276639876,-16073.046267392,-95.583853122,135330.309156709,288680.998397587,166601.603797703,27482560.696908902,-132613781.014827892,-57478569.274871990
2026-01-01T13:00:00Z,2461042.041666667,36,2026-01-01T14:28:38Z,-0.061559003,-39413.407212494,14987.608890700,-2.727569296,-1.092696962,-2.873804997,0.000306358,-39325.472468324,15216.536595045,96.566002575,39325.472468324,-15216.536595045,-96.566002575,135356.520656728,289617.106332552,166632.756180274,27491823.928510170,-132611362.875273019,-57477893.397788554
2026-01-01T13:05:00Z,2461042.045138889,36,2026-01-01T14:28:38Z,-0.058086781,-39731.759744359,14121.952544565,-2.639237550,-1.029576158,-2.897020817,0.000310947,-39648.851874010,14352.746128417,97.502133444,39648.851874010,-14352.746128417,-97.502133444,135363.840326101,290560.260789368,166663.826090831,27501068.239775382,-132608936.960265726,-57477217.260588191
2026-01-01T13:10:00Z,2461042.048611111,36,2026-01-01T14:28:38Z,-0.054614559,-40031.101405093,13249.539122543,-2.549454031,-0.965962570,-2.918850524,0.000315401,-39953.260081554,13482.088157017,98.391801128,39953.260081554,-13482.088157017,-98.391801128,135352.113634246,291510.048413879,166694.813947410,27510293.475894306,-132606503.683102876,-57476540.862829491
2026-01-01T13:15:00Z,2461042.052083333,36,2026-01-01T14:28:38Z,-0.051142336,-40311.288918514,12370.786041858,-2.458258268,-0.901886627,-2.939283667,0.000319716,-40238.551390638,12604.979257773,99.234583159,40238.551390638,-12604.979257773,-99.234583159,135321.195133037,292466.052566042,166725.720146613,27519499.491148420,-132604063.460366085,-57475864.204091899
2026-01-01T13:20:00Z,2461042.055555556,36,2026-01-01T14:28:38Z,-0.047670114,-40572.188171112,11486.113754724,-2.365690563,-0.837378982,-2.958310463,0.000323890,-40504.589245789,11721.839095816,100.030079402,40504.589245789,-11721.839095816,-100.030079402,135270.948495440,293427.853514167,166756.545061250,27528686.148935236,-132601616.711729482,-57475187.283979282
2026-01-01T13:25:00Z,2461042.059027778,36,2026-01-01T14:28:38Z,-0.044197892,-40813.674276278,10595.945547299,-2.271791971,-0.772470493,-2.975921804,0.000327921,-40751.246301765,10833.090223835,100.777912243,40751.246301765,-10833.090223835,-100.777912243,135201.246645707,294395.028645755,166787.289044539,27537853.321895909,-132599163.859749556,-57474510.102115631
2026-01-01T13:30:00Z,2461042.062500000,36,2026-01-01T14:28:38Z,-0.040725670,-41035.631634130,9700.707337279,-2.176604283,-0.707192210,-2.992109256,0.000331807,-40978.404484564,9939.157880005,101.477726769,40978.404484564,-9939.157880005,-101.477726769,135111.971725047,295367.152654150,166817.952423257,27547000.891908877,-132596705.329673976,-57473832.658150122
2026-01-01T13:35:00Z,2461042.065972222,36,2026-01-01T14:28:38Z,-0.037253448,-41237.953986899,8800.827470226,-2.080170004,-0.641575361,-3.006865067,0.000335545,-41185.955047984,9040.469784654,102.129190940,41185.955047984,-9040.469784654,-102.129190940,135003.015253177,296343.797758911,166848.535505002,27556128.750209931,-132594241.549227461,-57473154.951752581
2026-01-01T13:40:00Z,2461042.069444444,36,2026-01-01T14:28:38Z,-0.033781225,-41420.544469849,7896.736514737,-1.982532339,-0.575651337,-3.020182169,0.000339134,-41373.798625744,8137.455935722,102.731995744,41373.798625744,-8137.455935722,-102.731995744,134874.278104419,297324.533898535,166879.038572828,27565236.797402192,-132591772.948414475,-57472476.982616790
2026-01-01T13:45:00Z,2461042.072916667,36,2026-01-01T14:28:38Z,-0.030309003,-41583.315657711,6988.867056541,-1.883735168,-0.509451674,-3.032054183,0.000342570,-41541.845279108,7230.548403132,103.285855345,41541.845279108,-7230.548403132,-103.285855345,134725.670580798,298308.928938585,166909.461886274,27574324.943504333,-132589299.959314033,-57471798.750460908
2026-01-01T13:50:00Z,2461042.076388889,36,2026-01-01T14:28:38Z,-0.026836781,-41726.189606609,6077.653491632,-1.783823031,-0.443008043,-3.042475420,0.000345854,-41690.014540013,6320.181122179,103.790507219,41690.014540013,-6320.181122179,-103.790507219,134557.112463699,299296.548882759,166939.805683062,27583393.108034246,-132586823.015864313,-57471120.255023584
2026-01-01T13:55:00Z,2461042.079861111,36,2026-01-01T14:28:38Z,-0.023364559,-41849.097891448,5163.531818528,-1.682841103,-0.376352229,-3.051440886,0.000348981,-41818.235449666,5406.789686002,104.245712279,41818.235449666,-5406.789686002,-104.245712279,134368.533030553,300286.958072874,166970.070175782,27592441.219985537,-132584342.553669393,-57470441.496070445
2026-01-01T14:00:00Z,2461042.083333333,36,2026-01-01T14:28:38Z,-0.019892336,-41951.981638761,4246.939429759,-1.580835176,-0.309516122,-3.058946283,0.000351951,-41926.446592602,4490.811137264,104.651254988,41926.446592602,-4490.811137264,-104.651254988,134159.871123973,301279.719406109,167000.255555633,27601469.217925265,-132581859.009774923,-57469762.473387308
2026-01-01T14:05:00Z,2461042.086805556,36,2026-01-01T14:28:38Z,-0.016420114,-42034.791554983,3328.314902686,-1.477851640,-0.242531697,-3.064988009,0.000354762,-42014.596126172,3572.683759153,105.006943462,42014.596126172,-3572.683759153,-105.006943462,133931.075133677,302274.394535809,167030.361988693,27610477.049975906,-132579372.822471827,-57469083.186785504
2026-01-01T14:10:00Z,2461042.090277778,36,2026-01-01T14:28:38Z,-0.012947892,-42097.487950155,2408.097789749,-1.373937455,-0.175430999,-3.069563166,0.000357412,-42082.641805467,2652.846865755,105.312609563,42082.641805467,-2652.846865755,-105.312609563,133682.103068789,303270.544087230,167060.389618588,27619464.673862144,-132576884.431080490,-57468403.636099696
2026-01-01T14:15:00Z,2461042.093750000,36,2026-01-01T14:28:38Z,-0.009475670,-42140.040757027,1486.728408236,-1.269140137,-0.108246132,-3.072669553,0.000359899,-42130.551003649,1731.740591947,105.568108976,42130.551003649,-1731.740591947,-105.568108976,133412.922547514,304267.727862728,167090.338564234,27628432.056926295,-132574394.275743529,-57467723.821188837
2026-01-01T14:20:00Z,2461042.097222222,36,2026-01-01T14:28:38Z,-0.006003448,-42162.429545575,564.647629693,-1.163507730,-0.041009239,-3.074305676,0.000362222,-42158.300727680,809.805682896,105.773321280,42158.300727680,-809.805682896,-105.773321280,133123.510818548,305265.505056494,167120.208921564,27637379.176145270,-132571902.797211111,-57467043.741934724
2026-01-01T14:25:00Z,2461042.100694444,36,2026-01-01T14:28:38Z,-0.002531225,-42164.643532898,-357.703330950,-1.057088789,0.026247512,-3.074470741,0.000364380,-42165.877629456,-112.516716754,105.928150003,42165.877629456,112.516716754,-105.928150003,132813.854778749,306263.434461400,167150.000761801,27646306.018135551,-132569410.436636075,-57466363.398244321
2026-01-01T14:30:00Z,2461042.104166667,36,2026-01-01T14:28:38Z,0.000940997,-42146.681588511,-1279.883126410,-0.949932351,0.093491942,-3.073164659,0.000366371,-42153.278012321,-1034.785273897,106.032522671,42153.278012321,1034.785273897,-106.032522671,132483.950981702,307261.074684479,167179.714133380,27655212.579183310,-132566917.635355920,-57465682.790047139
2026-01-01T14:35:00Z,2461042.107638889,36,2026-01-01T14:28:38Z,0.004413219,-42108.552235022,-2201.450488161,-0.842087919,0.160691878,-3.070388044,0.000368193,-42120.507832974,-1956.558678029,106.086390840,42120.507832974,1956.558678029,-106.086390840,132133.805625563,308257.984353306,167209.349059727,27664098.865198027,-132564424.834690496,-57465001.917298757
2026-01-01T14:40:00Z,2461042.111111111,36,2026-01-01T14:28:38Z,0.007885441,-42050.273644194,-3121.964437508,-0.733605433,0.227815169,-3.066142214,0.000369846,-42067.582698757,-2877.395852378,106.089730121,42067.582698757,2877.395852378,-106.089730121,131763.434567427,309253.722331666,167238.905541461,27672964.891772378,-132561932.475720540,-57464320.779976360
2026-01-01T14:45:00Z,2461042.114583333,36,2026-01-01T14:28:38Z,0.011357664,-41971.873628392,-4040.984496529,-0.624535251,0.294829697,-3.060429189,0.000371328,-41994.527860327,-3796.856164879,106.042540188,41994.527860327,3796.856164879,-106.042540188,131372.863303925,310247.847927366,167268.383554752,27681810.684114911,-132559440.999085993,-57463639.378083125
2026-01-01T14:50:00Z,2461042.118055556,36,2026-01-01T14:28:38Z,0.014829886,-41873.389627419,-4958.070898783,-0.514928122,0.361703398,-3.053251692,0.000372638,-41901.378199724,-4714.499638948,105.944844783,41901.378199724,4714.499638948,-105.944844783,130962.126954254,311239.921101007,167297.783050574,27690636.277076516,-132556950.844771028,-57462957.711646043
2026-01-01T14:55:00Z,2461042.121527778,36,2026-01-01T14:28:38Z,0.018302108,-41754.868690755,-5872.784799688,-0.404835163,0.428404276,-3.044613147,0.000373776,-41788.178213828,-5629.887163961,105.796691701,41788.178213828,5629.887163961,-105.796691701,130531.270274620,312229.502685077,167327.103958499,27699441.715132333,-132554462.451890975,-57462275.780714937
2026-01-01T15:00:00Z,2461042.125000000,36,2026-01-01T14:28:38Z,0.021774330,-41616.367455195,-6784.688486456,-0.294307838,0.494900413,-3.034517674,0.000374740,-41654.981993215,-6542.580705330,105.598152771,41654.981993215,6542.580705330,-105.598152771,130080.347596873,313216.154584764,167356.346182604,27708227.052342396,-132551976.258486167,-57461593.585364014
2026-01-01T15:05:00Z,2461042.128472222,36,2026-01-01T14:28:38Z,0.025246552,-41457.952117902,-7693.345587506,-0.183397927,0.561159994,-3.022970093,0.000375529,-41501.853196436,-7452.143514054,105.349323815,41501.853196436,7452.143514054,-105.349323815,129609.422821648,314199.439990673,167385.509602926,27716992.352326158,-132549492.701314971,-57460911.125693224
2026-01-01T15:10:00Z,2461042.131944444,36,2026-01-01T14:28:38Z,0.028718775,-41279.698404886,-8598.321281229,-0.072157509,0.627151311,-3.009975918,0.000376143,-41328.865019710,-8358.140335664,105.050324611,41328.865019710,8358.140335664,-105.050324611,129118.569378367,315178.923585952,167414.594074729,27725737.688249461,-132547012.215637788,-57460228.401824839
2026-01-01T15:15:00Z,2461042.135416667,36,2026-01-01T14:28:38Z,0.032190997,-41081.691534936,-9499.182504026,0.039361069,0.692842788,-2.995541355,0.000376580,-41136.100162056,-9260.137618483,104.701298830,41136.100162056,9260.137618483,-104.701298830,128607.870242483,316154.171765859,167443.599433396,27734463.142789304,-132544535.235011503,-57459545.413904853
2026-01-01T15:20:00Z,2461042.138888889,36,2026-01-01T14:28:38Z,0.035663219,-40864.026178995,-10395.498157511,0.151105213,0.758202989,-2.979673298,0.000376842,-40923.650785888,-10157.703721038,104.302413969,40923.650785888,10157.703721038,-104.302413969,128077.417809563,317124.752827365,167472.525486908,27743168.808077555,-132542062.191084445,-57458862.162103608
2026-01-01T15:25:00Z,2461042.142361111,36,2026-01-01T14:28:38Z,0.039135441,-40626.806415028,-11286.839314780,0.263022108,0.823200640,-2.962379329,0.000376926,-40691.618473071,-11050.409118604,103.853861272,40691.618473071,11050.409118604,-103.853861272,127527.313899665,318090.237186070,167501.372020317,27751854.785652738,-132539593.513389289,-57458178.646615811
2026-01-01T15:30:00Z,2461042.145833333,36,2026-01-01T14:28:38Z,0.042607664,-40370.145678378,-12172.779425646,0.375058747,0.887804635,-2.943667711,0.000376833,-40440.114176480,-11937.826608722,103.355855640,40440.114176480,11937.826608722,-103.355855640,126957.669720632,319050.197582611,167530.138796180,27760521.186454646,-132537129.629132420,-57457494.867657989
2026-01-01T15:35:00Z,2461042.149305556,36,2026-01-01T14:28:38Z,0.046079886,-40094.166707654,-13052.894520748,0.487161949,0.951984059,-2.923547385,0.000376561,-40169.258167071,-12819.531515618,102.808635525,40169.258167071,12819.531515618,-102.808635525,126368.605781309,320004.209281106,167558.825552165,27769168.130706199,-132534670.962999836,-57456810.825473078
2026-01-01T15:40:00Z,2461042.152777778,36,2026-01-01T14:28:38Z,0.049552108,-39799.001486166,-13926.763414431,0.599278391,1.015708200,-2.902027967,0.000376112,-39879.179976498,-13695.101893416,102.212462819,39879.179976498,13695.101893416,-102.212462819,125760.251877128,320951.850280454,167587.432004734,27777795.747921795,-132532217.936940789,-57456126.520324379
2026-01-01T15:45:00Z,2461042.156250000,36,2026-01-01T14:28:38Z,0.053024330,-39484.791178930,-14793.967906298,0.711354632,1.078946560,-2.879119743,0.000375485,-39570.018335293,-14564.118728056,101.567622732,39570.018335293,14564.118728056,-101.567622732,125132.746972401,321892.701507651,167615.957845330,27786404.176801100,-132529770.969976351,-57455441.952500112
2026-01-01T15:50:00Z,2461042.159722222,36,2026-01-01T14:28:38Z,0.056496552,-39151.686065286,-15654.092981346,0.823337137,1.141668876,-2.854833662,0.000374679,-39241.921106645,-15426.166137823,100.874423650,39241.921106645,15426.166137823,-100.874423650,124486.239168678,322826.347021135,167644.402741894,27794993.565164071,-132527330.477997363,-57454757.122312598
2026-01-01T15:55:00Z,2461042.163194444,37,2026-01-01T17:19:17Z,-0.058532565,-38799.883966398,-16506.683285899,0.730415192,1.203840139,-2.829181919,0.000162320,-38895.083979560,-16280.787633008,99.928536187,38895.083979560,16280.787633008,-99.928536187,123820.924414172,323752.330276059,167672.971002217,27803564.108682223,-132524896.917497590,-57454071.825434096
2026-01-01T16:00:00Z,2461042.166666667,37,2026-01-01T17:19:17Z,-0.055060343,-38429.477671829,-17351.418410634,0.773318112,1.265440557,-2.802175711,0.000160384,-38529.597014078,-17127.662259523,99.070909016,38529.597014078,17127.662259523,-99.070909016,123136.893020930,324670.330262612,167701.321655783,27812115.897380933,-132522470.609437644,-57453386.402816251
2026-01-01T16:05:00Z,2461042.170138889,37,2026-01-01T17:19:17Z,-0.051588121,-38040.681360853,-18187.850195665,0.815425762,1.326435676,-2.773828433,0.000158389,-38145.672125793,-17966.340624059,98.165444945,38145.672125793,17966.340624059,-98.165444945,122434.357142331,325579.897528505,167729.590776584,27820649.143144973,-132520052.003218725,-57452700.718365148
2026-01-01T16:10:00Z,2461042.173611111,37,2026-01-01T17:19:17Z,-0.048115899,-37633.681008875,-19015.578337695,0.856722595,1.386796305,-2.744153636,0.000156336,-37743.492958678,-18796.421348783,97.212581600,37743.492958678,18796.421348783,-97.212581600,121713.500673804,326480.630639253,167757.777904801,27829164.029587954,-132517641.500224680,-57452014.772520974
2026-01-01T16:15:00Z,2461042.177083333,37,2026-01-01T17:19:17Z,-0.044643676,-37208.671303957,-19834.206694831,0.897193632,1.446493554,-2.713165510,0.000154226,-37323.251893381,-19617.507166520,96.212779468,37323.251893381,19617.507166520,-96.212779468,120974.516234456,327372.132271626,167785.882558027,27837660.749055848,-132515239.497729659,-57451328.565747254
2026-01-01T16:20:00Z,2461042.180555556,37,2026-01-01T17:19:17Z,-0.041171454,-36765.855553809,-20643.343476205,0.936824459,1.505498850,-2.680878872,0.000152061,-36885.149955317,-20429.205110935,95.166521679,36885.149955317,20429.205110935,-95.166521679,120217.605109552,328254.009404114,167813.904231637,27846139.502556358,-132512846.388704285,-57450642.098528966
2026-01-01T16:25:00Z,2461042.184027778,37,2026-01-01T17:19:17Z,-0.037699232,-36305.445588660,-21442.601429518,0.975601242,1.563783951,-2.647309161,0.000149842,-36429.396718637,-21231.126704625,94.074313771,36429.396718637,21231.126704625,-94.074313771,119442.977112541,329125.873502112,167841.842397776,27854600.499620572,-132510462.561635196,-57449955.371375635
2026-01-01T16:30:00Z,2461042.187500000,37,2026-01-01T17:19:17Z,-0.034227010,-35827.661660049,-22231.598026425,1.013510724,1.621320959,-2.612472429,0.000147572,-35956.210206094,-22022.888145080,92.936683448,35956.210206094,22022.888145080,-92.936683448,118650.850512777,329987.340707241,167869.696506978,27863043.958248653,-132508088.400329933,-57449268.384817004
2026-01-01T16:35:00Z,2461042.190972222,37,2026-01-01T17:19:17Z,-0.030754788,-35332.732335576,-23009.955645656,1.050540230,1.678082333,-2.576385337,0.000145252,-35465.816784870,-22804.110488432,91.754180324,35465.816784870,22804.110488432,-91.754180324,117841.451925240,330838.032020506,167897.465988217,27871470.104765065,-132505724.283740908,-57448581.139406472
2026-01-01T16:40:00Z,2461042.194444444,37,2026-01-01T17:19:17Z,-0.027282565,-34820.894389678,-23777.301753806,1.086677676,1.734040905,-2.539065141,0.000142883,-34958.451058389,-23574.419830868,90.527375658,34958.451058389,23574.419830868,-90.527375658,117015.016205162,331677.573482373,167925.150248638,27879879.173751350,-132503370.585777342,-57447893.635717623
2026-01-01T16:45:00Z,2461042.197916667,37,2026-01-01T17:19:17Z,-0.023810343,-34292.392690472,-24533.269083692,1.121911566,1.789169887,-2.500529692,0.000140468,-34434.355754219,-24333.447487636,89.256862083,34434.355754219,24333.447487636,-89.256862083,116171.786331461,332505.596354943,167952.748675060,27888271.407912698,-132501027.675128803,-57447205.874345027
2026-01-01T16:50:00Z,2461042.201388889,37,2026-01-01T17:19:17Z,-0.020338121,-33747.480082717,-25277.495810196,1.156231000,1.843442891,-2.460797420,0.000138008,-33893.781608042,-25080.830169579,87.943253316,33893.781608042,25080.830169579,-87.943253316,115312.013274678,333321.737291241,167980.260631340,27896647.057942025,-132498695.915092826,-57446517.855906077
2026-01-01T16:55:00Z,2461042.204861111,37,2026-01-01T17:19:17Z,-0.016865899,-33186.417266962,-26009.625723510,1.189625676,1.896833935,-2.419887327,0.000135505,-33336.987243825,-25816.210157068,86.587183862,33336.987243825,25816.210157068,-86.587183862,114435.955910983,334125.638517878,168007.685462225,27905006.382436421,-132496375.663395777,-57445829.581038229
2026-01-01T17:00:00Z,2461042.208333333,37,2026-01-01T17:19:17Z,-0.013393676,-32609.472674925,-26729.308399707,1.222085889,1.949317462,-2.377818982,0.000132960,-32764.239050184,-26539.235471296,85.189308715,32764.239050184,26539.235471296,-85.189308715,113543.880880569,334916.948002502,168035.022492132,27913349.647750620,-132494067.272022799,-57445141.050399140
2026-01-01T17:05:00Z,2461042.211805556,37,2026-01-01T17:19:17Z,-0.009921454,-32016.922341169,-27436.199368534,1.253602538,2.000868345,-2.334612507,0.000130375,-32175.811053043,-27249.560042825,83.750303032,32175.811053043,27249.560042825,-83.750303032,112636.062457472,335695.319621313,168062.271025047,27921677.127887987,-132491771.087048948,-57444452.264666267
2026-01-01T17:10:00Z,2461042.215277778,37,2026-01-01T17:19:17Z,-0.006449232,-31409.049771138,-28129.960278381,1.284167125,2.051461907,-2.290288568,0.000127753,-31571.984784629,-27946.843877308,82.270861818,31571.984784629,27946.843877308,-82.270861818,111712.782416976,336460.413324958,168089.430344712,27929989.104350202,-132489487.448475510,-57443763.224537812
2026-01-01T17:15:00Z,2461042.218750000,37,2026-01-01T17:19:17Z,-0.002977010,-30786.145805606,-28810.259058311,1.313771757,2.101073926,-2.244868369,0.000125095,-30953.049148873,-28630.753218305,80.751699583,30953.049148873,28630.753218305,-80.751699583,110774.329915870,337211.895304447,168116.499716598,27938285.865998380,-132487216.690067038,-57443073.930731505
2026-01-01T17:20:00Z,2461042.222222222,37,2026-01-01T17:19:17Z,0.000495212,-30148.508481622,-29476.770077097,1.342409146,2.149680649,-2.198373637,0.000122402,-30319.300283274,-29300.960707131,79.193550004,30319.300283274,29300.960707131,-79.193550004,109821.001338876,337949.438147732,168143.478386597,27946567.708956510,-132484959.139185399,-57442384.383982599
2026-01-01T17:25:00Z,2461042.225694444,37,2026-01-01T17:19:17Z,0.003967435,-29496.442889990,-30129.174299187,1.370072613,2.197258806,-2.150826613,0.000119677,-29671.041417290,-29957.145539648,77.597165567,29671.041417290,29957.145539648,-77.597165567,108853.100147129,338672.720993143,168170.365580006,27954834.936406355,-132482715.116645396,-57441694.585048087
2026-01-01T17:30:00Z,2461042.229166667,37,2026-01-01T17:19:17Z,0.007439657,-28830.261029382,-30767.159437508,1.396756084,2.243785617,-2.102250044,0.000116920,-29008.582727349,-30598.993619909,75.963317206,29008.582727349,30598.993619909,-75.963317206,107870.936794421,339381.429698213,168197.160508556,27963087.858506598,-132480484.936546445,-57441004.534700252
2026-01-01T17:35:00Z,2461042.232638889,37,2026-01-01T17:19:17Z,0.010911879,-28150.281657135,-31390.420103048,1.422454095,2.289238805,-2.052667170,0.000114135,-28332.241188514,-31226.197710607,74.292793933,28332.241188514,31226.197710607,-74.292793933,106874.828482864,340075.256968453,168223.862361210,27971326.792197824,-132478268.906133398,-57440314.233731583
2026-01-01T17:40:00Z,2461042.236111111,37,2026-01-01T17:19:17Z,0.014384101,-27456.830136801,-31998.657951152,1.447161786,2.333596607,-2.002101711,0.000111323,-27642.340422886,-31838.457580255,72.586402454,27642.340422886,31838.457580255,-72.586402454,105865.099091248,340753.902520491,168250.470311624,27979552.061071746,-132476067.325644180,-57439623.682951368
2026-01-01T17:45:00Z,2461042.239583333,37,2026-01-01T17:19:17Z,0.017856324,-26750.238282539,-32591.581824431,1.470874906,2.376837784,-1.950577859,0.000108486,-26939.210544833,-32435.480147001,70.844966785,26939.210544833,32435.480147001,-70.844966785,104842.078977945,341417.073220507,168276.983516043,27987763.995211918,-132473880.488167509,-57438932.883186676
2026-01-01T17:50:00Z,2461042.243055556,37,2026-01-01T17:19:17Z,0.021328546,-26030.844200407,-33168.907892256,1.493589808,2.418941631,-1.898120266,0.000105625,-26223.188003094,-33016.979619038,69.069327850,26223.188003094,33016.979619038,-69.069327850,103806.104839903,342064.483223615,168303.401113474,27995962.931036808,-132471708.679501608,-57438241.835281014
2026-01-01T17:55:00Z,2461042.246527778,37,2026-01-01T17:19:17Z,0.024800768,-25298.992126640,-33730.359786734,1.515303448,2.459887987,-1.844754030,0.000102742,-25494.615419854,-33582.677631518,67.260343080,25494.615419854,33582.677631518,-67.260343080,102757.519552407,342695.854113996,168329.722227284,28004149.211133923,-132469552.178018466,-57437550.540095031
2026-01-01T18:00:00Z,2461042.250000000,37,2026-01-01T17:19:17Z,0.028272990,-24555.032262987,-34275.668735126,1.536013386,2.499657244,-1.790504685,0.000099840,-24753.841426850,-34132.303379929,65.418885998,24753.841426850,34132.303379929,-65.418885998,101696.671999230,343310.915036133,168355.945964731,28012323.184117123,-132467411.254527211,-57436858.998504087
2026-01-01T18:05:00Z,2461042.253472222,37,2026-01-01T17:19:17Z,0.031745212,-23799.320609183,-34804.573688629,1.555717781,2.538230357,-1.735398189,0.000096919,-24001.220498600,-34665.593749844,63.545845796,24001.220498600,34665.593749844,-63.545845796,100623.916891130,343909.402822123,168382.071416399,28020485.204418138,-132465286.172150031,-57436167.211400904
2026-01-01T18:10:00Z,2461042.256944444,37,2026-01-01T17:19:17Z,0.035217435,-23032.218792645,-35316.821447461,1.574415392,2.575588856,-1.679460908,0.000093982,-23237.112782829,-35182.293442998,61.642126910,23237.112782829,35182.293442998,-61.642126910,99539.614637062,344491.062123908,168408.097659281,28028635.632162169,-132463177.186191708,-57435475.179692484
2026-01-01T18:15:00Z,2461042.260416667,38,2026-01-01T19:01:52Z,-0.032550803,-22254.006670685,-35812.236409403,3.587732122,2.611718388,-1.622712330,0.000252701,-22461.792046579,-35682.225169965,61.704050638,22461.792046579,35682.225169965,-61.704050638,98444.039235467,345055.715597869,168432.028351563,28036774.741073448,-132461084.473949790,-57434784.899703771
2026-01-01T18:20:00Z,2461042.263888889,38,2026-01-01T19:01:52Z,-0.029078581,-21465.230013917,-36290.439985495,3.665000064,2.646594400,-1.565194109,0.000247201,-21675.811821080,-36165.007298520,59.802328788,21675.811821080,36165.007298520,-59.802328788,97337.744475108,345602.981563670,168457.792763605,28044903.084660985,-132459008.417061061,-57434092.442148380
2026-01-01T18:25:00Z,2461042.267361111,38,2026-01-01T19:01:52Z,-0.025606359,-20666.180151376,-36751.275039887,3.740675750,2.680203900,-1.506926549,0.000241575,-20879.457607453,-36630.480940507,57.872143448,20879.457607453,36630.480940507,-57.872143448,96221.016122771,346132.701083312,168483.455694766,28053020.948404420,-132456949.174419865,-57433399.742211185
2026-01-01T18:30:00Z,2461042.270833333,38,2026-01-01T19:01:52Z,-0.022134136,-19857.239465492,-37194.520945113,3.814720398,2.712530792,-1.447937532,0.000235825,-20073.110497504,-37078.423248725,55.914415692,20073.110497504,37078.423248725,-55.914415692,95094.235493410,346644.651256949,168509.016204211,28061128.713351723,-132454906.968880817,-57432706.800816312
2026-01-01T18:35:00Z,2461042.274305556,38,2026-01-01T19:01:52Z,-0.018661914,-19038.795075973,-37619.965490723,3.887095946,2.743559592,-1.388255288,0.000229954,-19257.156369166,-37508.619765297,53.930079728,19257.156369166,37508.619765297,-53.930079728,93957.788726743,347138.617577541,168534.473339553,28069226.765355188,-132452882.014908671,-57432013.618900977
2026-01-01T18:40:00Z,2461042.277777778,38,2026-01-01T19:01:52Z,-0.015189692,-18211.238654568,-38027.404985010,3.957765072,2.773275437,-1.327908377,0.000223965,-18431.985701847,-37920.864524473,51.920082446,18431.985701847,37920.864524473,-51.920082446,92812.066546799,347614.394028619,168559.826135005,28077315.494859081,-132450874.518475935,-57431320.197414950
2026-01-01T18:45:00Z,2461042.281250000,38,2026-01-01T19:01:52Z,-0.011717470,-17374.966237634,-38416.644352660,4.026691212,2.801664094,-1.266925679,0.000217860,-17597.993389583,-38314.960151366,49.885382973,17597.993389583,38314.960151366,-49.885382973,91657.464100721,348071.783186237,168585.073613368,28085395.296735827,-132448884.676962495,-57430626.537319496
2026-01-01T18:50:00Z,2461042.284722222,38,2026-01-01T19:01:52Z,-0.008245248,-16530.378036612,-38787.497228285,4.093838580,2.828711963,-1.205336377,0.000211642,-16755.578552044,-38690.717956585,47.826952214,16755.578552044,38690.717956585,-47.826952214,90494.380757632,348510.596312177,168610.214785715,28093466.570074510,-132446912.679064468,-57429932.639588408
